"_messagetimems","_messagetime","api","duration","ip","z","zz","zzz","zzzz","_raw","cluster","_collector","container","deployment","host","_view","log","namespace","node","pod","service","_size","_source","_sourcecategory","_sourcehost","_sourcename"
"1681218937000","11/04/2023 18:45:37.000 +0530","update-display-scale","66","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:15:37.637"," INFO index.js [line:1060,test_id:TES1010430491681218537362881","{\""time\""","""}","{""log"":""[2023-04-11T13:15:37.637] INFO index.js [line:1060,test_id:TES1010430491681218537362881] update-display-scale response-time - {\""time\"":66,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:15:37.637] INFO index.js [line:1060,test_id:TES1010430491681218537362881] update-display-scale response-time - {""time"":66,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681218888665","11/04/2023 18:44:48.665 +0530","system-action","34","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:14:48.665"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T13:14:48.665] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":34,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:14:48.665] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":34,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681218700367","11/04/2023 18:41:40.367 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:11:40.367"," INFO index.js [line:1591,test_id:TES1010430491681218537362881","{\""time\""","""}","{""log"":""[2023-04-11T13:11:40.367] INFO index.js [line:1591,test_id:TES1010430491681218537362881] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:11:40.367] INFO index.js [line:1591,test_id:TES1010430491681218537362881] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681218700366","11/04/2023 18:41:40.366 +0530","update-proxy","23","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:11:40.366"," INFO index.js [line:1558,test_id:TES1010430491681218537362881","{\""time\""","""}","{""log"":""[2023-04-11T13:11:40.366] INFO index.js [line:1558,test_id:TES1010430491681218537362881] update-proxy response-time - {\""time\"":23,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:11:40.366] INFO index.js [line:1558,test_id:TES1010430491681218537362881] update-proxy response-time - {""time"":23,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681218538378","11/04/2023 18:38:58.378 +0530","request-browser-launch","214","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:08:58.378"," INFO test.js [line:4729,test_id:TES1010430491681218537362881,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T13:08:58.378] INFO test.js [line:4729,test_id:TES1010430491681218537362881,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":214,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:08:58.378] INFO test.js [line:4729,test_id:TES1010430491681218537362881,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":214,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681218450000","11/04/2023 18:37:30.000 +0530","clean-browser","34","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T13:07:30.769"," INFO index.js [line:124,test_id:TES1010430491681217391294402","{\""time\""","""}","{""log"":""[2023-04-11T13:07:30.769] INFO index.js [line:124,test_id:TES1010430491681217391294402] clean-browser response-time - {\""time\"":34,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T13:07:30.769] INFO index.js [line:124,test_id:TES1010430491681217391294402] clean-browser response-time - {""time"":34,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217842403","11/04/2023 18:27:22.403 +0530","change-resolution","359","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:57:22.403"," INFO index.js [line:486,test_id:TES1010430491681217391294402","{\""time\""","""}","{""log"":""[2023-04-11T12:57:22.403] INFO index.js [line:486,test_id:TES1010430491681217391294402] change-resolution response-time - {\""time\"":359,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:57:22.403] INFO index.js [line:486,test_id:TES1010430491681217391294402] change-resolution response-time - {""time"":359,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217792433","11/04/2023 18:26:32.433 +0530","update-display-scale","68","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:56:32.433"," INFO index.js [line:1060,test_id:TES1010430491681217391294402","{\""time\""","""}","{""log"":""[2023-04-11T12:56:32.433] INFO index.js [line:1060,test_id:TES1010430491681217391294402] update-display-scale response-time - {\""time\"":68,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:56:32.433] INFO index.js [line:1060,test_id:TES1010430491681217391294402] update-display-scale response-time - {""time"":68,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217745710","11/04/2023 18:25:45.710 +0530","system-action","42","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:55:45.710"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T12:55:45.710] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":42,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:55:45.710] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":42,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217558000","11/04/2023 18:22:38.000 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:52:38.903"," INFO index.js [line:1591,test_id:TES1010430491681217391294402","{\""time\""","""}","{""log"":""[2023-04-11T12:52:38.903] INFO index.js [line:1591,test_id:TES1010430491681217391294402] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:52:38.903] INFO index.js [line:1591,test_id:TES1010430491681217391294402] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217558000","11/04/2023 18:22:38.000 +0530","update-proxy","115","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:52:38.902"," INFO index.js [line:1558,test_id:TES1010430491681217391294402","{\""time\""","""}","{""log"":""[2023-04-11T12:52:38.902] INFO index.js [line:1558,test_id:TES1010430491681217391294402] update-proxy response-time - {\""time\"":115,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:52:38.902] INFO index.js [line:1558,test_id:TES1010430491681217391294402] update-proxy response-time - {""time"":115,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","168","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217392188","11/04/2023 18:19:52.188 +0530","request-browser-launch","206","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:49:52.188"," INFO test.js [line:4729,test_id:TES1010430491681217391294402,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T12:49:52.188] INFO test.js [line:4729,test_id:TES1010430491681217391294402,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":206,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:49:52.188] INFO test.js [line:4729,test_id:TES1010430491681217391294402,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":206,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681217295841","11/04/2023 18:18:15.841 +0530","clean-browser","20","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:48:15.841"," INFO index.js [line:124,test_id:TES1010430491681216547527629","{\""time\""","""}","{""log"":""[2023-04-11T12:48:15.841] INFO index.js [line:124,test_id:TES1010430491681216547527629] clean-browser response-time - {\""time\"":20,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:48:15.841] INFO index.js [line:124,test_id:TES1010430491681216547527629] clean-browser response-time - {""time"":20,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216997816","11/04/2023 18:13:17.816 +0530","change-resolution","324","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:43:17.816"," INFO index.js [line:486,test_id:TES1010430491681216547527629","{\""time\""","""}","{""log"":""[2023-04-11T12:43:17.816] INFO index.js [line:486,test_id:TES1010430491681216547527629] change-resolution response-time - {\""time\"":324,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:43:17.816] INFO index.js [line:486,test_id:TES1010430491681216547527629] change-resolution response-time - {""time"":324,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216947656","11/04/2023 18:12:27.656 +0530","update-display-scale","84","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:42:27.656"," INFO index.js [line:1060,test_id:TES1010430491681216547527629","{\""time\""","""}","{""log"":""[2023-04-11T12:42:27.656] INFO index.js [line:1060,test_id:TES1010430491681216547527629] update-display-scale response-time - {\""time\"":84,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:42:27.656] INFO index.js [line:1060,test_id:TES1010430491681216547527629] update-display-scale response-time - {""time"":84,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","175","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216897466","11/04/2023 18:11:37.466 +0530","system-action","39","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:41:37.466"," INFO index.js [line:1294,test_id:undefined","{\""time\""","""}","{""log"":""[2023-04-11T12:41:37.466] INFO index.js [line:1294,test_id:undefined] system-action response-time - {\""time\"":39,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:41:37.466] INFO index.js [line:1294,test_id:undefined] system-action response-time - {""time"":39,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","149","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216711076","11/04/2023 18:08:31.076 +0530","paste-data","1","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:38:31.076"," INFO index.js [line:1591,test_id:TES1010430491681216547527629","{\""time\""","""}","{""log"":""[2023-04-11T12:38:31.076] INFO index.js [line:1591,test_id:TES1010430491681216547527629] paste-data response-time - {\""time\"":1,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:38:31.076] INFO index.js [line:1591,test_id:TES1010430491681216547527629] paste-data response-time - {""time"":1,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","164","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216711075","11/04/2023 18:08:31.075 +0530","update-proxy","50","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:38:31.075"," INFO index.js [line:1558,test_id:TES1010430491681216547527629","{\""time\""","""}","{""log"":""[2023-04-11T12:38:31.075] INFO index.js [line:1558,test_id:TES1010430491681216547527629] update-proxy response-time - {\""time\"":50,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:38:31.075] INFO index.js [line:1558,test_id:TES1010430491681216547527629] update-proxy response-time - {""time"":50,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216548000","11/04/2023 18:05:48.000 +0530","request-browser-launch","211","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:35:48.327"," INFO test.js [line:4729,test_id:TES1010430491681216547527629,email:saraths@lambdatest.com","{\""time\""","""}","{""log"":""[2023-04-11T12:35:48.327] INFO test.js [line:4729,test_id:TES1010430491681216547527629,email:saraths@lambdatest.com] request-browser-launch response-time - {\""time\"":211,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:35:48.327] INFO test.js [line:4729,test_id:TES1010430491681216547527629,email:saraths@lambdatest.com] request-browser-launch response-time - {""time"":211,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","206","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216457000","11/04/2023 18:04:17.000 +0530","clean-browser","29","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:34:17.326"," INFO index.js [line:124,test_id:TES1010430491681215706717530","{\""time\""","""}","{""log"":""[2023-04-11T12:34:17.326] INFO index.js [line:124,test_id:TES1010430491681215706717530] clean-browser response-time - {\""time\"":29,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:34:17.326] INFO index.js [line:124,test_id:TES1010430491681215706717530] clean-browser response-time - {""time"":29,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","167","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
"1681216153247","11/04/2023 17:59:13.247 +0530","change-resolution","347","\""ip\"":\""10.130.162.234\""","{""log"":""[2023-04-11T12:29:13.247"," INFO index.js [line:486,test_id:TES1010430491681215706717530","{\""time\""","""}","{""log"":""[2023-04-11T12:29:13.247] INFO index.js [line:486,test_id:TES1010430491681215706717530] change-resolution response-time - {\""time\"":347,\""ip\"":\""10.130.162.234\""}""}","stage-falcon-eks-cluster-v1","stage-falcon-eks-cluster-v1","ltms","ltms","ip-10-104-16-96.ec2.internal","stage_falcon_eks_cluster","[2023-04-11T12:29:13.247] INFO index.js [line:486,test_id:TES1010430491681215706717530] change-resolution response-time - {""time"":347,""ip"":""10.130.162.234""}","default","ip-10-104-16-96.ec2.internal","ltms-87d889b8f-knkd4","ltms","172","logs","kubernetes/default/ltms","54.157.130.114","default.ltms-87d889b8f-knkd4.ltms"
